model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_method,best_param,best_frob_rel,best_kl_mean,group_id
ministral8b,BZ05,34,17,312,7.613,1.0049,0.9951,0.9982,0.0562,142.1787,business,sparse_topk,40,0.008718,0.092489,ministral8b::BZ05::34
ministral8b,BZ05,34,18,312,62.0514,1.0405,0.9611,0.9751,0.1315,121.6946,business,sparse_topk,40,0.023448,0.307204,ministral8b::BZ05::34
ministral8b,BZ05,34,19,312,130.1381,1.1395,0.8776,0.9083,0.2343,101.0304,business,sparse_topk,40,0.007779,0.092284,ministral8b::BZ05::34
ministral8b,BZ05,34,20,312,5.3078,1.1223,0.891,0.9993,0.0394,141.7895,business,sparse_topk,40,0.002714,0.024133,ministral8b::BZ05::34
ministral8b,BZ05,34,21,312,175.7143,1.5466,0.6466,0.7361,0.3535,81.2684,business,sparse_topk,40,0.005951,0.06701,ministral8b::BZ05::34
ministral8b,BZ05,34,22,312,7.7366,1.119,0.8937,0.9981,0.0471,137.8645,business,sparse_topk,40,0.00576,0.057822,ministral8b::BZ05::34
ministral8b,BZ05,34,23,312,8.2386,1.1318,0.8836,0.9981,0.0478,137.7378,business,sparse_topk,40,0.005139,0.054538,ministral8b::BZ05::34
ministral8b,BZ05,34,24,312,7.7483,1.0233,0.9772,0.9979,0.0359,138.9239,business,sparse_topk,40,0.005078,0.05525,ministral8b::BZ05::34
ministral8b,BZ05,34,25,312,10.0145,1.02,0.9804,0.9977,0.0463,136.1105,business,sparse_topk,40,0.009714,0.112981,ministral8b::BZ05::34
ministral8b,BZ05,34,26,312,6.2804,1.0176,0.9827,0.9985,0.0339,143.0107,business,sparse_topk,40,0.004391,0.044431,ministral8b::BZ05::34
ministral8b,BZ05,34,27,312,9.5381,1.0134,0.9867,0.9979,0.0506,137.9363,business,sparse_topk,40,0.009688,0.103716,ministral8b::BZ05::34
ministral8b,BZ05,34,28,312,35.2242,1.102,0.9075,0.9473,0.1493,119.6205,business,sparse_topk,40,0.011717,0.129734,ministral8b::BZ05::34
ministral8b,BZ05,34,29,312,11.1481,1.0222,0.9783,0.9967,0.0645,139.3981,business,sparse_topk,40,0.010283,0.119191,ministral8b::BZ05::34
ministral8b,BZ05,34,30,312,3.5778,1.0167,0.9836,0.9998,0.0347,145.3711,business,sparse_topk,40,0.008449,0.094307,ministral8b::BZ05::34
ministral8b,BZ05,34,31,312,12.7914,1.0288,0.972,0.9899,0.071,138.8112,business,sparse_topk,40,0.010948,0.125601,ministral8b::BZ05::34
ministral8b,BZ05,35,0,312,177.5756,8.5938,0.1164,0.3317,0.3612,43.6632,business,sparse_topk,40,0.054381,0.800809,ministral8b::BZ05::35
ministral8b,BZ05,35,1,312,138.3863,3.2809,0.3048,0.6128,0.1879,67.9401,business,sparse_topk,40,0.075796,1.209503,ministral8b::BZ05::35
ministral8b,BZ05,35,2,312,153.9255,4.2274,0.2366,0.4667,0.2251,66.7971,business,sparse_topk,40,0.0798,1.380438,ministral8b::BZ05::35
ministral8b,BZ05,35,3,312,180.472,5.9712,0.1675,0.385,0.2599,61.7857,business,sparse_topk,40,0.074874,1.247558,ministral8b::BZ05::35
ministral8b,BZ05,35,4,312,183.5484,1.2638,0.7913,0.8116,0.3035,101.5762,business,sparse_topk,40,0.006414,0.061574,ministral8b::BZ05::35
ministral8b,BZ05,35,5,312,76.0266,1.1358,0.8804,0.9165,0.1503,111.398,business,sparse_topk,40,0.027368,0.362655,ministral8b::BZ05::35
ministral8b,BZ05,35,6,312,52.5714,1.0587,0.9445,0.9695,0.133,119.2204,business,sparse_topk,40,0.022032,0.272375,ministral8b::BZ05::35
ministral8b,BZ05,35,7,312,242.6823,2.4792,0.4034,0.4337,0.5636,61.61,business,sparse_topk,40,0.003238,0.029028,ministral8b::BZ05::35
ministral8b,BZ05,35,8,312,39.2531,1.0617,0.9419,0.9747,0.1108,132.7314,business,sparse_topk,40,0.008234,0.08394,ministral8b::BZ05::35
ministral8b,BZ05,35,9,312,19.5217,1.0703,0.9343,0.9763,0.0957,138.1438,business,sparse_topk,40,0.002124,0.015396,ministral8b::BZ05::35
ministral8b,BZ05,35,10,312,52.3096,1.0472,0.9549,0.978,0.1159,132.4655,business,sparse_topk,40,0.006987,0.073925,ministral8b::BZ05::35
ministral8b,BZ05,35,11,312,79.8309,1.0595,0.9438,0.9638,0.1667,126.9199,business,sparse_topk,40,0.002242,0.019537,ministral8b::BZ05::35
ministral8b,BZ05,35,12,312,152.4585,1.1907,0.8399,0.8635,0.3432,88.2038,business,sparse_topk,40,0.002115,0.019781,ministral8b::BZ05::35
ministral8b,BZ05,35,13,312,175.4136,3.5861,0.2789,0.3866,0.376,59.4212,business,sparse_topk,40,0.012756,0.169203,ministral8b::BZ05::35
ministral8b,BZ05,35,14,312,310.2505,98.8559,0.0101,0.0251,0.9391,8.5469,business,sparse_topk,40,0.001146,0.001672,ministral8b::BZ05::35
ministral8b,BZ05,35,15,312,15.0669,1.0856,0.9212,0.995,0.0596,126.3331,business,sparse_topk,40,0.02335,0.298088,ministral8b::BZ05::35
ministral8b,BZ05,35,16,312,48.0425,1.0631,0.9407,0.9663,0.139,133.4107,business,sparse_topk,40,0.001705,0.010323,ministral8b::BZ05::35
ministral8b,BZ05,35,17,312,164.7187,1.4718,0.6794,0.7124,0.4363,81.0958,business,sparse_topk,40,0.002714,0.018882,ministral8b::BZ05::35
ministral8b,BZ05,35,18,312,6.664,1.0169,0.9834,0.9974,0.0474,143.4634,business,sparse_topk,40,0.010641,0.110684,ministral8b::BZ05::35
ministral8b,BZ05,35,19,312,30.2997,1.0211,0.9794,0.9885,0.0952,130.1226,business,sparse_topk,40,0.021044,0.237504,ministral8b::BZ05::35
ministral8b,BZ05,35,20,312,24.4173,1.0353,0.9659,0.9932,0.0767,124.6708,business,sparse_topk,40,0.028494,0.357343,ministral8b::BZ05::35
ministral8b,BZ05,35,21,312,91.5129,1.2662,0.7897,0.8281,0.2366,104.293,business,sparse_topk,40,0.024202,0.263245,ministral8b::BZ05::35
ministral8b,BZ05,35,22,312,11.9818,1.0172,0.9831,0.9978,0.0623,132.0612,business,sparse_topk,40,0.021721,0.270147,ministral8b::BZ05::35
ministral8b,BZ05,35,23,312,25.7032,1.0225,0.978,0.9926,0.0778,126.0258,business,sparse_topk,40,0.023612,0.297227,ministral8b::BZ05::35
ministral8b,BZ05,35,24,312,251.803,4.3541,0.2297,0.2537,0.6355,49.5799,business,sparse_topk,40,0.003679,0.035748,ministral8b::BZ05::35
ministral8b,BZ05,35,25,312,20.2782,1.0142,0.986,0.9948,0.0807,132.3046,business,sparse_topk,40,0.014128,0.160218,ministral8b::BZ05::35
ministral8b,BZ05,35,26,312,77.7089,1.2012,0.8325,0.8796,0.226,95.5374,business,sparse_topk,40,0.009374,0.110971,ministral8b::BZ05::35
ministral8b,BZ05,35,27,312,7.688,1.0144,0.9858,0.9982,0.0455,133.5942,business,sparse_topk,40,0.007966,0.094702,ministral8b::BZ05::35
ministral8b,BZ05,35,28,312,8.2297,1.0775,0.928,0.9965,0.0483,138.9953,business,sparse_topk,40,0.007487,0.085126,ministral8b::BZ05::35
ministral8b,BZ05,35,29,312,36.7627,1.1163,0.8958,0.9746,0.1059,117.7656,business,sparse_topk,40,0.012541,0.160505,ministral8b::BZ05::35
ministral8b,BZ05,35,30,312,4.1629,1.0688,0.9357,0.9996,0.0338,142.5975,business,sparse_topk,40,0.004978,0.052568,ministral8b::BZ05::35
ministral8b,BZ05,35,31,312,162.8605,1.5703,0.6368,0.6843,0.4178,77.8093,business,sparse_topk,40,0.002198,0.019396,ministral8b::BZ05::35
ministral8b,BZ09,0,0,340,6.5826,1.0046,0.9954,0.9985,0.0453,125.0223,business,lowrank,16,0.028265,0.040178,ministral8b::BZ09::0
ministral8b,BZ09,0,1,340,8.2186,1.0065,0.9936,0.998,0.0499,123.0946,business,lowrank,16,0.034698,0.049758,ministral8b::BZ09::0
ministral8b,BZ09,0,2,340,9.2892,1.0079,0.9921,0.9973,0.0504,119.5412,business,lowrank,16,0.037808,0.052856,ministral8b::BZ09::0
ministral8b,BZ09,0,3,340,9.0311,1.0077,0.9924,0.9973,0.054,120.8195,business,lowrank,16,0.038469,0.050387,ministral8b::BZ09::0
ministral8b,BZ09,0,4,340,35.3827,1.0317,0.9693,0.9816,0.1192,108.639,business,sparse_topk,40,0.025096,0.418146,ministral8b::BZ09::0
ministral8b,BZ09,0,5,340,23.0168,1.0245,0.9761,0.9892,0.0934,114.6839,business,sparse_topk,40,0.019367,0.30128,ministral8b::BZ09::0
ministral8b,BZ09,0,6,340,26.8456,1.0259,0.9748,0.984,0.0998,109.556,business,sparse_topk,40,0.0196,0.370058,ministral8b::BZ09::0
ministral8b,BZ09,0,7,340,15.6582,1.0167,0.9836,0.9922,0.0755,118.0891,business,sparse_topk,40,0.017907,0.257816,ministral8b::BZ09::0
ministral8b,BZ09,0,8,340,189.1439,6.57,0.1522,0.2248,0.687,24.9832,business,sparse_topk,40,0.010801,0.118383,ministral8b::BZ09::0
ministral8b,BZ09,0,9,340,109.007,1.6384,0.6103,0.7443,0.2147,44.1529,business,sparse_topk,40,0.034756,0.57186,ministral8b::BZ09::0
ministral8b,BZ09,0,10,340,286.0908,16.3214,0.0613,0.0898,0.8206,22.6521,business,sparse_topk,40,0.002372,0.019174,ministral8b::BZ09::0
ministral8b,BZ09,0,11,340,182.8911,1.5294,0.6539,0.6813,0.3837,66.9153,business,sparse_topk,40,0.027648,0.368025,ministral8b::BZ09::0
ministral8b,BZ09,0,12,340,29.925,1.025,0.9756,0.9818,0.1127,126.7299,business,sparse_topk,40,0.040287,0.489245,ministral8b::BZ09::0
ministral8b,BZ09,0,13,340,3.3974,1.0013,0.9987,0.9996,0.0342,145.421,business,lowrank,16,0.018643,0.037649,ministral8b::BZ09::0
ministral8b,BZ09,0,14,340,5.591,1.0008,0.9992,0.9996,0.0419,145.531,business,lowrank,16,0.02509,0.058612,ministral8b::BZ09::0
ministral8b,BZ09,0,15,340,11.8323,1.0033,0.9967,0.9982,0.0719,124.7682,business,lowrank,16,0.041802,0.088412,ministral8b::BZ09::0
ministral8b,BZ09,0,16,340,11.9287,1.0165,0.9838,0.9964,0.0565,133.0993,business,sparse_topk,40,0.01197,0.154903,ministral8b::BZ09::0
ministral8b,BZ09,0,17,340,124.825,1.5024,0.6656,0.6925,0.3253,88.608,business,sparse_topk,40,0.009701,0.113942,ministral8b::BZ09::0
ministral8b,BZ09,0,18,340,63.3785,1.0659,0.9382,0.9707,0.1554,110.5,business,sparse_topk,40,0.010844,0.133405,ministral8b::BZ09::0
ministral8b,BZ09,0,19,340,25.6128,1.0307,0.9702,0.9888,0.0967,121.0256,business,sparse_topk,40,0.013621,0.180403,ministral8b::BZ09::0
ministral8b,BZ09,0,20,340,84.9923,1.2299,0.8131,0.9074,0.1402,70.797,business,sparse_topk,40,0.083268,1.522792,ministral8b::BZ09::0
ministral8b,BZ09,0,21,340,85.6793,1.512,0.6614,0.8338,0.1382,69.6204,business,sparse_topk,40,0.092561,1.669601,ministral8b::BZ09::0
ministral8b,BZ09,0,22,340,80.6226,1.4122,0.7081,0.8671,0.129,78.2592,business,sparse_topk,40,0.103673,1.888141,ministral8b::BZ09::0
ministral8b,BZ09,0,23,340,84.9273,1.3124,0.762,0.8664,0.1292,69.1981,business,sparse_topk,40,0.077889,1.477114,ministral8b::BZ09::0
ministral8b,BZ09,0,24,340,26.321,1.0426,0.9591,0.9757,0.094,110.2195,business,sparse_topk,40,0.034866,0.531694,ministral8b::BZ09::0
ministral8b,BZ09,0,25,340,14.7458,1.0086,0.9915,0.9961,0.0711,121.4109,business,sparse_topk,40,0.035909,0.531869,ministral8b::BZ09::0
ministral8b,BZ09,0,26,340,27.6066,1.0373,0.964,0.9878,0.1041,114.613,business,sparse_topk,40,0.0328,0.469705,ministral8b::BZ09::0
ministral8b,BZ09,0,27,340,20.3815,1.0128,0.9873,0.993,0.0857,116.6806,business,sparse_topk,40,0.033516,0.503604,ministral8b::BZ09::0
ministral8b,BZ09,0,28,340,75.767,1.3627,0.7338,0.9022,0.109,78.3375,business,sparse_topk,40,0.090257,1.572349,ministral8b::BZ09::0
ministral8b,BZ09,0,29,340,86.8644,1.477,0.677,0.8846,0.1256,71.4216,business,sparse_topk,40,0.096536,1.614863,ministral8b::BZ09::0
ministral8b,BZ09,0,30,340,61.2524,1.3102,0.7633,0.9331,0.1057,78.8,business,sparse_topk,40,0.081759,1.52381,ministral8b::BZ09::0
ministral8b,BZ09,0,31,340,56.877,1.3682,0.7309,0.9348,0.1024,84.3857,business,sparse_topk,40,0.061812,1.111835,ministral8b::BZ09::0
ministral8b,BZ09,1,0,340,94.1,1.1549,0.8658,0.9481,0.1793,130.3763,business,sparse_topk,40,0.00112,0.00513,ministral8b::BZ09::1
ministral8b,BZ09,1,1,340,47.3463,1.1244,0.8893,0.9834,0.1287,136.7577,business,sparse_topk,40,0.00156,0.008531,ministral8b::BZ09::1
ministral8b,BZ09,1,2,340,80.6346,1.1108,0.9002,0.9853,0.1231,135.4317,business,sparse_topk,40,0.003494,0.035586,ministral8b::BZ09::1
ministral8b,BZ09,1,3,340,42.9868,1.1043,0.9055,0.9891,0.103,141.9117,business,sparse_topk,40,0.001206,0.005902,ministral8b::BZ09::1
ministral8b,BZ09,1,4,340,43.4801,1.1475,0.8715,0.9765,0.0903,120.9319,business,sparse_topk,40,0.019436,0.233536,ministral8b::BZ09::1
ministral8b,BZ09,1,5,340,29.9833,1.1709,0.854,0.9617,0.0378,148.908,business,sparse_topk,40,0.004416,0.036214,ministral8b::BZ09::1
ministral8b,BZ09,1,6,340,76.564,1.3007,0.7688,0.8731,0.0362,121.7554,business,sparse_topk,40,0.01002,0.128521,ministral8b::BZ09::1
ministral8b,BZ09,1,7,340,52.6126,1.1004,0.9088,0.9663,0.0976,128.9216,business,sparse_topk,40,0.00106,0.001028,ministral8b::BZ09::1
ministral8b,BZ09,1,8,340,43.1978,1.0915,0.9162,0.9854,0.1347,133.5942,business,sparse_topk,40,0.00429,0.039144,ministral8b::BZ09::1
ministral8b,BZ09,1,9,340,8.0421,1.0792,0.9266,0.9992,0.0496,147.3046,business,sparse_topk,40,0.010993,0.125722,ministral8b::BZ09::1
ministral8b,BZ09,1,10,340,33.9507,1.077,0.9285,0.9893,0.1075,141.9744,business,sparse_topk,40,0.002481,0.021024,ministral8b::BZ09::1
ministral8b,BZ09,1,11,340,22.66,1.0773,0.9282,0.995,0.0859,144.4602,business,sparse_topk,40,0.005006,0.048492,ministral8b::BZ09::1
ministral8b,BZ09,1,12,340,57.3123,1.1327,0.8829,0.9607,0.1555,134.4466,business,sparse_topk,40,0.001277,0.004524,ministral8b::BZ09::1
ministral8b,BZ09,1,13,340,110.0226,1.1407,0.8767,0.9396,0.1901,130.873,business,sparse_topk,40,0.00099,0.000819,ministral8b::BZ09::1
ministral8b,BZ09,1,14,340,109.3566,1.1139,0.8977,0.9567,0.1835,130.9367,business,sparse_topk,40,0.000992,0.00151,ministral8b::BZ09::1
ministral8b,BZ09,1,15,340,60.9109,1.0976,0.9111,0.9799,0.1254,140.8198,business,sparse_topk,40,0.00105,0.002983,ministral8b::BZ09::1
ministral8b,BZ09,1,16,340,36.8669,1.1078,0.9027,0.9791,0.1158,132.9249,business,sparse_topk,40,0.00187,0.014757,ministral8b::BZ09::1
ministral8b,BZ09,1,17,340,24.3973,1.0931,0.9148,0.9933,0.0991,142.5121,business,sparse_topk,40,0.002578,0.019844,ministral8b::BZ09::1
ministral8b,BZ09,1,18,340,89.1018,1.1318,0.8835,0.9503,0.245,117.8411,business,sparse_topk,40,0.001114,0.005683,ministral8b::BZ09::1
ministral8b,BZ09,1,19,340,114.5918,1.1334,0.8823,0.9488,0.1978,129.3364,business,sparse_topk,40,0.000976,0.001718,ministral8b::BZ09::1
ministral8b,BZ09,1,20,340,19.2287,1.0831,0.9233,0.9954,0.085,131.8926,business,sparse_topk,40,0.015218,0.187316,ministral8b::BZ09::1
ministral8b,BZ09,1,21,340,16.5426,1.09,0.9174,0.9942,0.0794,132.4738,business,sparse_topk,40,0.016167,0.198207,ministral8b::BZ09::1
ministral8b,BZ09,1,22,340,48.2086,1.1044,0.9055,0.9782,0.1418,129.2376,business,sparse_topk,40,0.004725,0.047161,ministral8b::BZ09::1
ministral8b,BZ09,1,23,340,15.5913,1.0801,0.9258,0.9964,0.0742,131.4478,business,sparse_topk,40,0.019659,0.260188,ministral8b::BZ09::1
ministral8b,BZ09,1,24,340,17.0282,1.0998,0.9093,0.9963,0.0686,119.8369,business,lowrank,16,0.0507,0.071799,ministral8b::BZ09::1
ministral8b,BZ09,1,25,340,5.3175,1.115,0.8969,0.9991,0.0409,137.1246,business,sparse_topk,40,0.020475,0.270881,ministral8b::BZ09::1
ministral8b,BZ09,1,26,340,51.3685,1.1296,0.8853,0.9772,0.1514,109.3517,business,sparse_topk,40,0.010232,0.10793,ministral8b::BZ09::1
ministral8b,BZ09,1,27,340,40.2215,1.1608,0.8615,0.9682,0.1714,99.9317,business,sparse_topk,40,0.005109,0.062464,ministral8b::BZ09::1
ministral8b,BZ09,1,28,340,17.8084,1.0908,0.9168,0.9957,0.0649,128.1191,business,sparse_topk,40,0.028981,0.392739,ministral8b::BZ09::1
ministral8b,BZ09,1,29,340,11.8003,1.0877,0.9193,0.9979,0.0597,128.5721,business,sparse_topk,40,0.028909,0.387803,ministral8b::BZ09::1
ministral8b,BZ09,1,30,340,76.6189,1.1482,0.871,0.9441,0.1834,123.154,business,sparse_topk,40,0.008056,0.08221,ministral8b::BZ09::1
ministral8b,BZ09,1,31,340,52.2941,1.0893,0.918,0.9835,0.1266,136.7303,business,sparse_topk,40,0.003497,0.032744,ministral8b::BZ09::1
ministral8b,BZ09,2,0,340,10.0379,1.1002,0.9089,0.9989,0.0502,138.7761,business,sparse_topk,40,0.016288,0.201287,ministral8b::BZ09::2
ministral8b,BZ09,2,1,340,14.0923,1.1001,0.909,0.9967,0.0613,130.5111,business,sparse_topk,40,0.034085,0.477842,ministral8b::BZ09::2
ministral8b,BZ09,2,2,340,34.4167,1.1207,0.8923,0.9859,0.1141,126.237,business,sparse_topk,40,0.017604,0.214605,ministral8b::BZ09::2
ministral8b,BZ09,2,3,340,10.4037,1.098,0.9108,0.9979,0.0545,129.0618,business,lowrank,16,0.038981,0.0533,ministral8b::BZ09::2
ministral8b,BZ09,2,4,340,21.696,1.0938,0.9142,0.9923,0.1053,137.9492,business,sparse_topk,40,0.002098,0.016846,ministral8b::BZ09::2
ministral8b,BZ09,2,5,340,68.0215,1.1626,0.8602,0.9375,0.2284,119.108,business,sparse_topk,40,0.001064,0.004973,ministral8b::BZ09::2
ministral8b,BZ09,2,6,340,102.1217,1.1975,0.8351,0.9071,0.2408,123.2045,business,sparse_topk,40,0.000947,0.002631,ministral8b::BZ09::2
ministral8b,BZ09,2,7,340,72.7332,1.1062,0.904,0.9718,0.1562,136.2757,business,sparse_topk,40,0.000962,0.002047,ministral8b::BZ09::2
ministral8b,BZ09,2,8,340,12.4875,1.1118,0.8995,0.9942,0.0809,121.8247,business,sparse_topk,40,0.006579,0.076922,ministral8b::BZ09::2
ministral8b,BZ09,2,9,340,68.0829,1.1397,0.8774,0.9613,0.234,114.6615,business,sparse_topk,40,0.002284,0.016649,ministral8b::BZ09::2
ministral8b,BZ09,2,10,340,179.6437,1.1723,0.8531,0.9213,0.2376,122.1525,business,sparse_topk,40,0.000922,0.001436,ministral8b::BZ09::2
ministral8b,BZ09,2,11,340,16.5019,1.0976,0.9111,0.9983,0.0588,139.8686,business,sparse_topk,40,0.024701,0.309855,ministral8b::BZ09::2
ministral8b,BZ09,2,12,340,48.3889,1.1396,0.8775,0.9712,0.1613,127.8951,business,sparse_topk,40,0.003046,0.028189,ministral8b::BZ09::2
ministral8b,BZ09,2,13,340,77.9102,1.1534,0.867,0.9515,0.2249,118.7461,business,sparse_topk,40,0.001201,0.007263,ministral8b::BZ09::2
ministral8b,BZ09,2,14,340,51.7236,1.1526,0.8676,0.9584,0.1723,112.9936,business,sparse_topk,40,0.003688,0.028119,ministral8b::BZ09::2
ministral8b,BZ09,2,15,340,52.236,1.1927,0.8384,0.9344,0.2,102.8517,business,sparse_topk,40,0.00147,0.009836,ministral8b::BZ09::2
ministral8b,BZ09,2,16,340,7.7005,1.0801,0.9258,0.9987,0.0499,131.5193,business,lowrank,16,0.032008,0.050399,ministral8b::BZ09::2
ministral8b,BZ09,2,17,340,22.8568,1.1305,0.8845,0.9832,0.0957,109.4997,business,sparse_topk,40,0.014494,0.18884,ministral8b::BZ09::2
ministral8b,BZ09,2,18,340,59.7909,1.1578,0.8637,0.9671,0.163,94.6214,business,sparse_topk,40,0.01792,0.226991,ministral8b::BZ09::2
ministral8b,BZ09,2,19,340,15.1696,1.0888,0.9184,0.9963,0.0527,119.0948,business,lowrank,16,0.04747,0.075758,ministral8b::BZ09::2
ministral8b,BZ09,2,20,340,123.1791,1.2557,0.7963,0.8815,0.2746,108.9855,business,sparse_topk,40,0.005592,0.050535,ministral8b::BZ09::2
ministral8b,BZ09,2,21,340,62.009,1.1181,0.8944,0.9862,0.1139,132.8802,business,sparse_topk,40,0.009138,0.096786,ministral8b::BZ09::2
ministral8b,BZ09,2,22,340,63.6064,1.1481,0.871,0.9656,0.1697,114.6758,business,sparse_topk,40,0.008708,0.094625,ministral8b::BZ09::2
ministral8b,BZ09,2,23,340,92.6872,1.2453,0.803,0.8939,0.2577,113.713,business,sparse_topk,40,0.004126,0.037035,ministral8b::BZ09::2
ministral8b,BZ09,2,24,340,114.897,1.3061,0.7657,0.8624,0.2975,102.8047,business,sparse_topk,40,0.004076,0.039852,ministral8b::BZ09::2
ministral8b,BZ09,2,25,340,28.7264,1.1244,0.8893,0.9877,0.1254,129.6017,business,sparse_topk,40,0.002696,0.023733,ministral8b::BZ09::2
ministral8b,BZ09,2,26,340,67.3401,1.1295,0.8853,0.9787,0.1234,127.6379,business,sparse_topk,40,0.006421,0.067118,ministral8b::BZ09::2
ministral8b,BZ09,2,27,340,45.7252,1.1142,0.8975,0.9816,0.1422,127.6458,business,sparse_topk,40,0.004268,0.043993,ministral8b::BZ09::2
ministral8b,BZ09,2,28,340,52.7605,1.1069,0.9034,0.9858,0.1267,137.2271,business,sparse_topk,40,0.002323,0.020284,ministral8b::BZ09::2
ministral8b,BZ09,2,29,340,60.1936,1.1015,0.9079,0.9814,0.0848,130.8927,business,sparse_topk,40,0.016699,0.197919,ministral8b::BZ09::2
ministral8b,BZ09,2,30,340,19.0658,1.0943,0.9138,0.9957,0.0859,144.2468,business,sparse_topk,40,0.002916,0.026449,ministral8b::BZ09::2
ministral8b,BZ09,2,31,340,111.9118,1.1869,0.8426,0.915,0.2436,118.6167,business,sparse_topk,40,0.003766,0.036223,ministral8b::BZ09::2
ministral8b,BZ09,3,0,340,80.0592,1.0845,0.9221,0.9478,0.2278,120.5889,business,sparse_topk,40,0.001642,0.009671,ministral8b::BZ09::3
ministral8b,BZ09,3,1,340,45.9489,1.0613,0.9422,0.9686,0.1482,128.5672,business,sparse_topk,40,0.002695,0.021807,ministral8b::BZ09::3
ministral8b,BZ09,3,2,340,101.736,1.0427,0.959,0.9743,0.1497,134.9802,business,sparse_topk,40,0.006799,0.07251,ministral8b::BZ09::3
ministral8b,BZ09,3,3,340,30.6525,1.0484,0.9538,0.9829,0.04,140.9105,business,sparse_topk,40,0.010633,0.122803,ministral8b::BZ09::3
ministral8b,BZ09,3,4,340,66.5872,1.0955,0.9128,0.9616,0.1886,123.5699,business,sparse_topk,40,0.003479,0.026153,ministral8b::BZ09::3
ministral8b,BZ09,3,5,340,23.7507,1.0365,0.9648,0.992,0.0967,126.6408,business,sparse_topk,40,0.012867,0.147714,ministral8b::BZ09::3
ministral8b,BZ09,3,6,340,38.0307,1.0582,0.945,0.9809,0.1124,123.6517,business,sparse_topk,40,0.011413,0.133785,ministral8b::BZ09::3
ministral8b,BZ09,3,7,340,24.6296,1.0721,0.9327,0.9911,0.1098,134.5077,business,sparse_topk,40,0.005216,0.050845,ministral8b::BZ09::3
ministral8b,BZ09,3,8,340,22.5894,1.0479,0.9543,0.9918,0.0402,143.9145,business,sparse_topk,40,0.002226,0.016297,ministral8b::BZ09::3
ministral8b,BZ09,3,9,340,28.9234,1.038,0.9634,0.9929,0.096,143.3724,business,sparse_topk,40,0.001815,0.011012,ministral8b::BZ09::3
ministral8b,BZ09,3,10,340,17.7375,1.0356,0.9656,0.996,0.0592,146.9187,business,sparse_topk,40,0.003427,0.03183,ministral8b::BZ09::3
ministral8b,BZ09,3,11,340,13.9427,1.0502,0.9522,0.9954,0.0313,152.7844,business,sparse_topk,40,0.004253,0.043934,ministral8b::BZ09::3
ministral8b,BZ09,3,12,340,6.4541,1.0246,0.976,0.9992,0.0335,143.479,business,lowrank,16,0.025902,0.073848,ministral8b::BZ09::3
ministral8b,BZ09,3,13,340,18.135,1.03,0.9709,0.992,0.0321,155.4999,business,sparse_topk,40,0.001853,0.012718,ministral8b::BZ09::3
ministral8b,BZ09,3,14,340,27.5366,1.0437,0.9581,0.9882,0.041,145.0711,business,sparse_topk,40,0.011072,0.129441,ministral8b::BZ09::3
ministral8b,BZ09,3,15,340,29.5027,1.0589,0.9444,0.9759,0.0385,144.5119,business,sparse_topk,40,0.010184,0.127718,ministral8b::BZ09::3
ministral8b,BZ09,3,16,340,27.4651,1.1408,0.8765,0.9903,0.1073,143.8543,business,sparse_topk,40,0.001281,0.004972,ministral8b::BZ09::3
ministral8b,BZ09,3,17,340,45.0304,1.1762,0.8502,0.9533,0.1781,124.8353,business,sparse_topk,40,0.001288,0.007238,ministral8b::BZ09::3
ministral8b,BZ09,3,18,340,31.0053,1.1245,0.8893,0.9752,0.1273,134.5176,business,sparse_topk,40,0.001643,0.01049,ministral8b::BZ09::3
ministral8b,BZ09,3,19,340,13.395,1.1314,0.8838,0.9949,0.0734,142.6749,business,sparse_topk,40,0.001598,0.010205,ministral8b::BZ09::3
ministral8b,BZ09,3,20,340,26.9812,1.0966,0.9119,0.9877,0.0867,122.7275,business,sparse_topk,40,0.018312,0.244261,ministral8b::BZ09::3
ministral8b,BZ09,3,21,340,13.4429,1.0406,0.961,0.9953,0.0618,128.345,business,sparse_topk,40,0.025141,0.320074,ministral8b::BZ09::3
