model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_non_sparse_method,best_non_sparse_param,best_non_sparse_frob_rel,best_non_sparse_kl_mean,group_id
qwen3_8b,BZ05,11,29,200,37.5696,1.1133,0.8983,0.938,0.1902,55.5278,business,lowrank,16,0.187715,0.337096,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,30,200,70.4504,1.4578,0.6859,0.762,0.3931,44.2797,business,lowrank,16,0.421672,0.665241,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,31,200,41.0209,1.0809,0.9252,0.9487,0.1948,60.4773,business,lowrank,16,0.178727,0.401967,qwen3_8b::BZ05::11
qwen3_8b,BZ05,12,0,200,178.0324,9.9019,0.101,0.1469,0.8215,17.4507,business,monarch,2,0.28145,2.229554,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,1,200,54.6813,1.168,0.8562,0.8836,0.3001,61.8184,business,lowrank,16,0.302419,0.535067,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,2,200,71.0172,1.0901,0.9173,0.9354,0.2522,76.2423,business,lowrank,16,0.246855,0.749882,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,3,200,103.5001,1.3698,0.73,0.7876,0.2732,50.3784,business,lowrank,16,0.397697,0.805818,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,4,200,38.6383,1.1341,0.8817,0.9315,0.1945,68.1559,business,lowrank,16,0.21192,0.386,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,5,200,36.1725,1.087,0.92,0.9431,0.1877,65.6355,business,lowrank,16,0.169921,0.328346,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,6,200,63.8977,1.187,0.8425,0.8926,0.2702,50.94,business,lowrank,16,0.275241,0.571859,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,7,200,94.0713,1.1808,0.8469,0.8786,0.3055,61.1069,business,lowrank,16,0.332603,0.802977,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,8,200,137.9745,1.556,0.6427,0.6826,0.4035,47.4906,business,lowrank,16,0.52789,1.130848,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,9,200,69.2939,1.435,0.6968,0.8198,0.2417,49.6247,business,lowrank,16,0.328429,0.58264,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,10,200,45.9309,1.247,0.802,0.9076,0.1785,54.606,business,lowrank,16,0.222072,0.418128,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,11,200,42.6222,1.0909,0.9167,0.9462,0.1938,64.9169,business,lowrank,16,0.198787,0.44451,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,12,200,26.8645,1.0602,0.9432,0.9687,0.1473,69.5636,business,lowrank,16,0.120333,0.248966,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,13,200,25.3163,1.0487,0.9535,0.9763,0.1242,75.1477,business,lowrank,16,0.116764,0.260672,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,14,200,23.7038,1.037,0.9644,0.9821,0.134,76.3596,business,lowrank,16,0.10964,0.289528,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,15,200,28.1211,1.0411,0.9605,0.9773,0.1484,71.2089,business,lowrank,16,0.124752,0.277329,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,16,200,70.2843,1.5568,0.6423,0.7578,0.32,38.4705,business,lowrank,16,0.371833,0.509648,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,17,200,14.4115,1.0936,0.9144,0.9859,0.0779,70.7551,business,lowrank,16,0.061372,0.099926,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,18,200,59.8334,3.1226,0.3202,0.6176,0.1907,54.5486,business,lowrank,16,0.312548,0.316987,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,19,200,14.3033,1.0174,0.9829,0.992,0.0986,80.0857,business,lowrank,16,0.068758,0.188174,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,20,200,13.7503,1.0199,0.9805,0.9919,0.0464,82.2865,business,lowrank,16,0.066669,0.183941,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,21,200,6.3947,1.0143,0.9859,0.9963,0.0659,86.2982,business,lowrank,16,0.032706,0.064538,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,22,200,25.2285,1.0298,0.971,0.979,0.0813,76.9487,business,lowrank,16,0.120303,0.304248,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,23,200,8.2067,1.0052,0.9948,0.9972,0.0537,83.1374,business,lowrank,16,0.048217,0.155934,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,24,200,69.9812,1.1545,0.8661,0.9036,0.1547,73.1216,business,lowrank,16,0.281535,0.634402,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,25,200,199.6753,176.0547,0.0057,0.028,0.9738,1.4236,business,monarch,2,0.039093,0.223392,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,26,200,10.5139,1.0103,0.9898,0.9953,0.0649,80.9971,business,lowrank,16,0.0527,0.175592,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,27,200,88.2527,2.3787,0.4204,0.5762,0.3997,35.3029,business,lowrank,16,0.51446,0.724553,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,28,200,66.336,1.319,0.7582,0.843,0.2509,51.5741,business,lowrank,16,0.305866,0.53288,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,29,200,37.5957,1.0745,0.9307,0.9493,0.2135,68.6686,business,lowrank,16,0.197666,0.396273,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,30,200,11.5781,1.0096,0.9905,0.9945,0.0709,88.8769,business,lowrank,16,0.071191,0.156623,qwen3_8b::BZ05::12
qwen3_8b,BZ05,12,31,200,46.236,1.2074,0.8282,0.894,0.2325,67.6642,business,lowrank,16,0.28473,0.509567,qwen3_8b::BZ05::12
qwen3_8b,BZ05,13,0,200,65.3181,1.5842,0.6312,0.7816,0.1632,52.8314,business,lowrank,16,0.334682,0.59954,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,1,200,59.6787,1.6635,0.6011,0.7895,0.1454,53.2267,business,lowrank,16,0.312723,0.515958,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,2,200,69.9041,1.4226,0.7029,0.8174,0.2032,54.8854,business,lowrank,16,0.319209,0.594612,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,3,200,41.5609,1.1992,0.8339,0.9303,0.1159,55.5107,business,lowrank,16,0.171214,0.284234,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,4,200,84.7895,1.4055,0.7115,0.7605,0.4118,48.12,business,lowrank,16,0.454987,0.813066,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,5,200,85.5247,1.3647,0.7328,0.7832,0.3952,44.6861,business,lowrank,16,0.41832,0.690203,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,6,200,140.125,1.4597,0.6851,0.7121,0.4349,55.1804,business,lowrank,16,0.521577,1.404096,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,7,200,104.8948,1.9048,0.525,0.6101,0.5153,37.7375,business,lowrank,16,0.55154,0.94423,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,8,200,23.6649,1.0475,0.9547,0.9744,0.1009,77.846,business,lowrank,16,0.134261,0.255279,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,9,200,69.9202,1.3882,0.7204,0.7964,0.1353,55.5422,business,lowrank,16,0.390075,0.634593,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,10,200,40.7302,1.1219,0.8913,0.9336,0.0742,81.069,business,lowrank,16,0.198677,0.391102,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,11,200,5.0839,1.001,0.999,0.9993,0.0517,96.1156,business,lowrank,16,0.02868,0.075682,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,12,200,1.0064,1.0,1.0,1.0,0.03,99.4952,business,lowrank,2,0.000147,0.000273,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,13,200,10.2503,1.045,0.9569,0.9856,0.0497,94.465,business,lowrank,16,0.052198,0.092435,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,14,200,22.6439,1.0742,0.931,0.9646,0.0753,87.545,business,lowrank,16,0.12894,0.261597,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,15,200,3.2908,1.0077,0.9924,0.9995,0.0387,97.9534,business,lowrank,16,0.015278,0.028421,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,16,200,28.4191,1.0508,0.9516,0.9773,0.1053,70.8664,business,lowrank,16,0.110371,0.286357,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,17,200,33.3731,1.108,0.9025,0.953,0.1207,64.7438,business,lowrank,16,0.151712,0.31626,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,18,200,65.8229,1.1767,0.8498,0.9068,0.2019,57.7228,business,lowrank,16,0.249752,0.499531,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,19,200,50.7273,1.269,0.788,0.8972,0.1579,58.3934,business,lowrank,16,0.218576,0.411856,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,20,200,51.4354,1.1052,0.9048,0.9262,0.2785,66.1971,business,lowrank,16,0.268808,0.571407,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,21,200,73.367,2.0282,0.493,0.6284,0.4073,41.8988,business,lowrank,16,0.492046,0.676292,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,22,200,35.2178,1.1418,0.8758,0.9458,0.1573,61.0748,business,lowrank,16,0.171841,0.356717,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,23,200,31.808,1.058,0.9451,0.9678,0.1707,72.6553,business,lowrank,16,0.149037,0.334754,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,24,200,31.474,1.0604,0.943,0.9654,0.1815,73.1062,business,lowrank,16,0.147498,0.345314,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,25,200,85.157,1.6734,0.5976,0.6523,0.4625,45.9007,business,lowrank,16,0.540784,1.035347,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,26,200,35.9235,1.0652,0.9388,0.9648,0.1368,60.5263,business,lowrank,16,0.136044,0.291751,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,27,200,27.6197,1.0827,0.9236,0.9717,0.1082,68.2586,business,lowrank,16,0.121346,0.259248,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,28,200,28.009,1.0569,0.9462,0.9733,0.0638,82.5707,business,lowrank,16,0.138329,0.301194,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,29,200,14.619,1.0388,0.9626,0.9863,0.053,91.9218,business,lowrank,16,0.071089,0.126719,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,30,200,73.2734,1.3034,0.7672,0.8102,0.2114,59.8766,business,lowrank,16,0.402894,0.686298,qwen3_8b::BZ05::13
qwen3_8b,BZ05,13,31,200,56.2509,1.169,0.8554,0.8979,0.1501,63.3945,business,lowrank,16,0.278888,0.505085,qwen3_8b::BZ05::13
qwen3_8b,BZ05,14,0,200,84.993,2.2347,0.4475,0.5427,0.535,35.7416,business,monarch,2,0.562121,4.684476,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,1,200,65.0645,1.3401,0.7462,0.8061,0.3879,51.633,business,lowrank,16,0.382383,0.712969,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,2,200,122.1731,1.5576,0.642,0.6795,0.5118,46.9306,business,lowrank,16,0.54766,1.387422,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,3,200,140.2271,1.9581,0.5107,0.5488,0.5839,39.358,business,monarch,2,0.626585,5.303608,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,4,200,68.5247,1.3858,0.7216,0.8288,0.2049,51.3323,business,lowrank,16,0.304255,0.552857,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,5,200,127.7489,2.0122,0.497,0.5883,0.3995,38.1791,business,lowrank,16,0.564255,0.994062,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,6,200,59.2777,1.3038,0.767,0.8813,0.1989,55.9899,business,lowrank,16,0.256716,0.451984,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,7,200,69.0459,1.3311,0.7513,0.8437,0.254,56.7433,business,lowrank,16,0.33249,0.6449,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,8,200,61.3415,1.2183,0.8208,0.8937,0.2468,54.8799,business,lowrank,16,0.266164,0.55081,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,9,200,62.419,1.2667,0.7894,0.8509,0.2785,55.0897,business,lowrank,16,0.317076,0.620476,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,10,200,55.8191,1.209,0.8271,0.8766,0.2621,59.0023,business,lowrank,16,0.296668,0.561254,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,11,200,79.6616,1.4331,0.6978,0.7459,0.4016,50.6476,business,lowrank,16,0.476533,0.914306,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,12,200,91.0799,1.4539,0.6878,0.7402,0.3409,53.8243,business,lowrank,16,0.507625,1.05622,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,13,200,47.9647,1.0856,0.9212,0.9473,0.1468,69.5366,business,lowrank,16,0.202162,0.463179,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,14,200,95.1414,1.2653,0.7903,0.832,0.2887,55.1204,business,lowrank,16,0.373615,0.783057,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,15,200,32.4417,1.0515,0.951,0.9717,0.1335,59.6943,business,lowrank,16,0.129257,0.2772,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,16,200,45.1374,1.1641,0.859,0.9084,0.1629,62.6287,business,lowrank,16,0.220048,0.392028,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,17,200,28.8908,1.0314,0.9696,0.9838,0.0945,68.6331,business,lowrank,16,0.102515,0.278076,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,18,200,46.1407,1.1097,0.9011,0.9381,0.2341,48.0089,business,lowrank,16,0.183186,0.32762,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,19,200,64.5706,1.2039,0.8306,0.8801,0.2082,49.7167,business,lowrank,16,0.274422,0.563385,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,20,200,86.5167,1.3053,0.7661,0.8032,0.4155,49.7919,business,lowrank,16,0.426074,0.759483,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,21,200,100.571,3.2781,0.3051,0.4054,0.6365,24.3313,business,monarch,2,0.475213,3.137399,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,22,200,105.7114,1.6796,0.5954,0.6447,0.5459,41.223,business,lowrank,16,0.590423,1.243039,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,23,200,73.8794,1.2005,0.833,0.8554,0.3745,59.683,business,lowrank,16,0.400499,0.819653,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,24,200,117.9095,1.2241,0.8169,0.8421,0.3238,51.2628,business,lowrank,16,0.373469,0.831787,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,25,200,42.7553,1.1543,0.8663,0.9236,0.1812,56.8421,business,lowrank,16,0.199261,0.377043,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,26,200,62.0274,1.2194,0.82,0.854,0.2823,57.7079,business,lowrank,16,0.331793,0.644051,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,27,200,54.2314,1.18,0.8474,0.9273,0.2025,59.1311,business,lowrank,16,0.22469,0.502929,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,28,200,39.7518,1.037,0.9644,0.9769,0.2019,76.2587,business,lowrank,16,0.159176,0.431872,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,29,200,49.3969,1.0744,0.9308,0.9494,0.2559,66.9908,business,lowrank,16,0.214136,0.45121,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,30,200,198.3353,61.8222,0.0162,0.042,0.9013,7.8349,business,monarch,2,0.107404,1.048922,qwen3_8b::BZ05::14
qwen3_8b,BZ05,14,31,200,30.2309,1.0333,0.9677,0.9773,0.182,70.3662,business,lowrank,16,0.130397,0.313619,qwen3_8b::BZ05::14
qwen3_8b,BZ05,15,0,200,23.8616,1.0676,0.9366,0.9774,0.0503,67.7557,business,lowrank,16,0.09807,0.20106,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,1,200,77.2476,1.5852,0.6308,0.7364,0.2494,38.4919,business,lowrank,16,0.404209,0.572256,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,2,200,41.3777,1.13,0.885,0.9503,0.0664,67.2153,business,lowrank,16,0.158945,0.346747,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,3,200,86.5915,1.5017,0.6659,0.7509,0.2744,39.664,business,lowrank,16,0.397577,0.651016,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,4,200,105.6613,2.3101,0.4329,0.5496,0.4144,33.3,business,lowrank,16,0.554879,0.902916,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,5,200,136.2917,2.2313,0.4482,0.5168,0.501,35.8973,business,monarch,2,0.586714,4.716192,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,6,200,62.913,1.1467,0.872,0.898,0.2887,62.8665,business,lowrank,16,0.296272,0.585999,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,7,200,78.5375,1.521,0.6575,0.7328,0.3527,50.8425,business,lowrank,16,0.456879,0.863802,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,8,200,37.8825,1.0858,0.921,0.9593,0.1164,66.6976,business,lowrank,16,0.154216,0.374642,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,9,200,110.0803,1.9391,0.5157,0.6092,0.2907,49.3011,business,lowrank,16,0.560487,1.067664,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,10,200,180.5174,3.5798,0.2793,0.3179,0.5985,33.7225,business,monarch,2,0.480113,4.358708,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,11,200,56.873,1.0734,0.9316,0.9535,0.1537,78.1059,business,lowrank,16,0.200886,0.462093,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,12,200,56.2017,1.1326,0.8829,0.9179,0.1783,62.6816,business,lowrank,16,0.250565,0.528093,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,13,200,14.3329,1.0203,0.9801,0.9927,0.067,89.2028,business,lowrank,16,0.07397,0.1672,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,14,200,39.7766,1.0667,0.9375,0.9601,0.1827,74.9728,business,lowrank,16,0.196758,0.451095,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,15,200,29.9416,1.0579,0.9452,0.97,0.0974,78.4712,business,lowrank,16,0.142108,0.328425,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,16,200,111.1622,1.6942,0.5902,0.6731,0.3169,46.7463,business,lowrank,16,0.488194,0.839546,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,17,200,51.5046,1.3036,0.7671,0.87,0.1417,59.1113,business,lowrank,16,0.254279,0.428999,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,18,200,65.3037,1.4652,0.6825,0.7603,0.3228,48.4597,business,lowrank,16,0.396737,0.620547,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,19,200,50.545,1.185,0.8439,0.9044,0.182,56.2026,business,lowrank,16,0.237878,0.429462,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,20,200,53.8812,1.187,0.8424,0.8809,0.3032,57.7264,business,lowrank,16,0.294681,0.563105,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,21,200,70.6129,1.2179,0.8211,0.857,0.364,56.562,business,lowrank,16,0.366108,0.811212,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,22,200,70.1716,1.772,0.5643,0.649,0.4941,44.7036,business,lowrank,16,0.517569,0.972039,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,23,200,65.2997,1.2071,0.8284,0.866,0.3509,60.0413,business,lowrank,16,0.343776,0.73892,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,24,200,41.994,1.5435,0.6479,0.8242,0.185,48.1954,business,lowrank,16,0.242453,0.342263,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,25,200,88.7081,1.811,0.5522,0.649,0.408,33.9053,business,lowrank,16,0.50977,0.865658,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,26,200,47.3354,1.2062,0.829,0.8778,0.3022,57.7618,business,lowrank,16,0.280971,0.475091,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,27,200,61.3628,1.2383,0.8076,0.8574,0.3079,52.8774,business,lowrank,16,0.330817,0.536648,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,28,200,58.1024,1.1431,0.8748,0.9002,0.3273,62.2279,business,lowrank,16,0.324977,0.628058,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,29,200,53.0299,1.1662,0.8575,0.9039,0.0937,68.249,business,lowrank,16,0.279257,0.526142,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,30,200,79.4937,1.8241,0.5482,0.6387,0.2771,42.1067,business,lowrank,16,0.511437,0.730167,qwen3_8b::BZ05::15
qwen3_8b,BZ05,15,31,200,78.2206,1.3374,0.7477,0.8024,0.3116,49.2134,business,lowrank,16,0.391744,0.66923,qwen3_8b::BZ05::15
qwen3_8b,BZ05,16,0,200,64.6937,1.3347,0.7492,0.8577,0.1957,53.4335,business,lowrank,16,0.27634,0.477699,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,1,200,94.7522,1.1392,0.8778,0.9083,0.2611,58.1329,business,lowrank,16,0.283424,0.658663,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,2,200,35.2469,1.043,0.9587,0.972,0.152,71.482,business,lowrank,16,0.1388,0.345588,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,3,200,31.29,1.0714,0.9334,0.9653,0.145,67.6045,business,lowrank,16,0.137324,0.332499,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,4,200,74.7749,1.2273,0.8148,0.8499,0.3275,53.7663,business,lowrank,16,0.356134,0.699216,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,5,200,64.0359,1.1463,0.8723,0.9002,0.2685,55.2029,business,lowrank,16,0.271235,0.55902,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,6,200,107.944,1.2742,0.7848,0.8155,0.3543,51.77,business,lowrank,16,0.400882,0.85662,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,7,200,59.7549,1.204,0.8306,0.8903,0.2077,58.5525,business,lowrank,16,0.255191,0.50716,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,8,200,91.1202,1.6736,0.5975,0.6765,0.4403,35.5635,business,lowrank,16,0.470753,0.765082,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,9,200,30.2599,1.0535,0.9492,0.9671,0.1582,63.5671,business,lowrank,16,0.141262,0.302967,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,10,200,38.5489,1.0772,0.9283,0.9508,0.1666,65.5234,business,lowrank,16,0.176309,0.381114,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,11,200,68.1787,1.1132,0.8983,0.9142,0.3224,61.6767,business,lowrank,16,0.276655,0.647394,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,12,200,31.0356,1.0283,0.9725,0.9832,0.1285,69.8985,business,lowrank,16,0.112593,0.326067,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,13,200,116.121,1.2424,0.8049,0.8341,0.3221,52.5724,business,lowrank,16,0.382782,0.893222,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,14,200,34.7186,1.0528,0.9499,0.968,0.1684,62.8705,business,lowrank,16,0.138376,0.358338,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,15,200,22.8186,1.0199,0.9805,0.9898,0.1237,65.337,business,lowrank,16,0.08047,0.158905,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,16,200,42.7758,1.0913,0.9163,0.9498,0.1818,56.0772,business,lowrank,16,0.169306,0.337237,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,17,200,34.3162,1.0454,0.9565,0.9733,0.1763,66.3037,business,lowrank,16,0.135062,0.344795,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,18,200,57.7403,1.1442,0.874,0.9133,0.218,51.9099,business,lowrank,16,0.219567,0.443897,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,19,200,46.8082,1.0794,0.9265,0.9493,0.1822,59.2778,business,lowrank,16,0.183748,0.435366,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,20,200,10.0493,1.0059,0.9942,0.997,0.0728,88.515,business,lowrank,16,0.050676,0.129744,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,21,200,10.5206,1.0183,0.982,0.9924,0.06,88.8849,business,lowrank,16,0.062914,0.125295,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,22,200,5.996,1.0055,0.9945,0.9982,0.0554,91.3968,business,lowrank,16,0.032844,0.096701,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,23,200,13.6703,1.0143,0.9859,0.9915,0.0905,81.6117,business,lowrank,16,0.068963,0.198945,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,24,200,34.6201,1.0667,0.9375,0.9673,0.1109,59.2534,business,lowrank,16,0.133176,0.264951,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,25,200,70.3381,1.2261,0.8156,0.8607,0.3078,47.7574,business,lowrank,16,0.297024,0.541324,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,26,200,54.9483,1.3333,0.75,0.8763,0.1292,55.362,business,lowrank,16,0.236664,0.374341,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,27,200,198.5845,70.4252,0.0142,0.0384,0.9153,6.0361,business,monarch,2,0.081649,0.707153,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,28,200,59.3417,1.2594,0.7941,0.877,0.1631,51.8469,business,lowrank,16,0.268631,0.487448,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,29,200,48.5965,1.4059,0.7113,0.8796,0.1659,59.6871,business,lowrank,16,0.268009,0.449944,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,30,200,34.0948,1.1121,0.8992,0.9601,0.119,64.8621,business,lowrank,16,0.143183,0.31611,qwen3_8b::BZ05::16
qwen3_8b,BZ05,16,31,200,75.471,1.4262,0.7011,0.8023,0.2284,48.8806,business,lowrank,16,0.341903,0.589582,qwen3_8b::BZ05::16
qwen3_8b,BZ05,17,0,200,21.1169,1.0192,0.9812,0.9911,0.099,80.6732,business,lowrank,16,0.086388,0.240408,qwen3_8b::BZ05::17
qwen3_8b,BZ05,17,1,200,24.6064,1.0245,0.9761,0.9859,0.1199,74.7166,business,lowrank,16,0.099637,0.262769,qwen3_8b::BZ05::17
qwen3_8b,BZ05,17,2,200,33.4553,1.0496,0.9527,0.9728,0.1534,68.965,business,lowrank,16,0.138263,0.350605,qwen3_8b::BZ05::17
qwen3_8b,BZ05,17,3,200,70.4133,1.1656,0.858,0.8893,0.3002,54.0364,business,lowrank,16,0.284994,0.592425,qwen3_8b::BZ05::17
qwen3_8b,BZ05,17,4,200,76.8962,1.7297,0.5781,0.7995,0.2003,57.6458,business,lowrank,16,0.351822,0.596593,qwen3_8b::BZ05::17
qwen3_8b,BZ05,17,5,200,63.7028,1.281,0.7807,0.8695,0.1961,57.7368,business,lowrank,16,0.275424,0.496319,qwen3_8b::BZ05::17
